arxiv_id	year	source_group	tags	title	authors	categories	pdf_path	zotero_status
2603.13215	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Out of Sight, Out of Mind? Evaluating State Evolution in Video World Models	Ziqi Ma; Mengzhan Liufu; Georgia Gkioxari	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Out_of_Sight_Out_of_Mind_Evaluating_State_Evolution_in_Video_World_Models_2603.13215.pdf	imported
2603.07664	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Ref-DGS: Reflective Dual Gaussian Splatting	Ningjing Fan; Yiqun Wang; Dongming Yan; Peter Wonka	cs.CV cs.AI cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Ref_DGS_Reflective_Dual_Gaussian_Splatting_2603.07664.pdf	imported
2603.13024	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	SAW: Toward a Surgical Action World Model via Controllable and Scalable Video Generation	Sampath Rapuri; Lalithkumar Seenivasan; Dominik Schneider; Roger Soberanis-Mukul; Yufan He; Hao Ding; Jiru Xu; Chenhao Yu; Chenyan Jing; Pengfei Guo; Daguang Xu; Mathias Unberath	cs.CV cs.AI cs.LG eess.IV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_SAW_Toward_a_Surgical_Action_World_Model_via_Controllable_and_Scalable_Video_Generation_2603.13024.pdf	imported
2603.13556	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Semantic Aware Feature Extraction for Enhanced 3D Reconstruction	Ronald Nap; Andy Xiao	cs.CV cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Semantic_Aware_Feature_Extraction_for_Enhanced_3D_Reconstruction_2603.13556.pdf	imported
2603.13585	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Sonar-MASt3R: Real-Time Opti-Acoustic Fusion in Turbid, Unstructured Environments	Amy Phung; Richard Camilli	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Sonar_MASt3R_Real_Time_Opti_Acoustic_Fusion_in_Turbid_Unstructured_Environments_2603.13585.pdf	imported
2603.12796	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Spectral Defense Against Resource-Targeting Attack in 3D Gaussian Splatting	Yang Chen; Yi Yu; Jiaming He; Yueqi Duan; Zheng Zhu; Yap-Peng Tan	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Spectral_Defense_Against_Resource_Targeting_Attack_in_3D_Gaussian_Splatting_2603.12796.pdf	imported
2603.12903	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Spectral-Geometric Neural Fields for Pose-Free LiDAR View Synthesis	Yinuo Jiang; Jun Cheng; Yiran Wang; Cheng Cheng	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Spectral_Geometric_Neural_Fields_for_Pose_Free_LiDAR_View_Synthesis_2603.12903.pdf	imported
2601.12823	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	TreeDGS: Aerial Gaussian Splatting for Distant DBH Measurement	Belal Shaheen; Minh-Hieu Nguyen; Bach-Thuan Bui; Shubham; Tim Wu; Michael Fairley; Matthew David Zane; Michael Wu; James Tompkin	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_TreeDGS_Aerial_Gaussian_Splatting_for_Distant_DBH_Measurement_2601.12823.pdf	imported
2603.12655	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	VGGT-World: Transforming VGGT into an Autoregressive Geometry World Model	Xiangyu Sun; Shijie Wang; Fengyi Zhang; Lin Liu; Caiyan Jia; Ziying Song; Zi Huang; Yadan Luo	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_VGGT_World_Transforming_VGGT_into_an_Autoregressive_Geometry_World_Model_2603.12655.pdf	imported
2603.13825	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Building Explicit World Model for Zero-Shot Open-World Object Manipulation	Xiaotong Li; Gang Chen; Javier Alonso-Mora	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Building_Explicit_World_Model_for_Zero_Shot_Open_World_Object_Manipulation_2603.13825.pdf	imported
2603.12064	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	Dense Dynamic Scene Reconstruction and Camera Pose Estimation from Multi-View Videos	Shuo Sun; Unal Artan; Malcolm Mielle; Achim J. Lilienthaland; Martin Magnusson	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Dense_Dynamic_Scene_Reconstruction_and_Camera_Pose_Estimation_from_Multi_View_Videos_2603.12064.pdf	imported
2603.14104	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	GelSphere: An Omnidirectional Rolling Vision-Based Tactile Sensor for Online 3D Reconstruction and Normal Force Estimation	Seoyeon Lee; Mohammad Amin Mirzaee; Wenzhen Yuan	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GelSphere_An_Omnidirectional_Rolling_Vision_Based_Tactile_Sensor_for_Online_3D_Reconstruct_2603.14104.pdf	imported
2603.13859	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Geo-ID: Test-Time Geometric Consensus for Cross-View Consistent Intrinsics	Alara Dirik; Stefanos Zafeiriou	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Geo_ID_Test_Time_Geometric_Consensus_for_Cross_View_Consistent_Intrinsics_2603.13859.pdf	imported
2603.14031	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Intrinsic Tolerance in C-Arm Imaging: How Extrinsic Re-optimization Preserves 3D Reconstruction Accuracy	Lin Li; Benjamin Aubert; Paul Kemper; Aric Plumley	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Intrinsic_Tolerance_in_C_Arm_Imaging_How_Extrinsic_Re_optimization_Preserves_3D_Reconstruc_2603.14031.pdf	imported
2603.13783	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	RetimeGS: Continuous-Time Reconstruction of 4D Gaussian Splatting	Xuezhen Wang; Li Ma; Yulin Shen; Zeyu Wang; Pedro V. Sander	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_RetimeGS_Continuous_Time_Reconstruction_of_4D_Gaussian_Splatting_2603.13783.pdf	imported
2603.13869	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	TransDex: Pre-training Visuo-Tactile Policy with Point Cloud Reconstruction for Dexterous Manipulation of Transparent Objects	Fengguan Li; Yifan Ma; Chen Qian; Wentao Rao; Weiwei Shang	cs.RO cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_TransDex_Pre_training_Visuo_Tactile_Policy_with_Point_Cloud_Reconstruction_for_Dexterous_M_2603.13869.pdf	imported
2603.14301	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	4D Synchronized Fields: Motion-Language Gaussian Splatting for Temporal Scene Understanding	Mohamed Rayan Barhdadi; Samir Abdaljalil; Rasul Khanbayov; Erchin Serpedin; Hasan Kurban	cs.CV cs.AI cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_4D_Synchronized_Fields_Motion_Language_Gaussian_Splatting_for_Temporal_Scene_Understanding_2603.14301.pdf	imported
2603.14249	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	OAHuman: Occlusion-Aware 3D Human Reconstruction from Monocular Images	Yuanwang Yang; Hongliang Liu; Muxin Zhang; Nan Ma; Jingyu Yang; Yu-Kun Lai; Kun Li	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_OAHuman_Occlusion_Aware_3D_Human_Reconstruction_from_Monocular_Images_2603.14249.pdf	imported
2603.14232	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	S2GS: Streaming Semantic Gaussian Splatting for Online Scene Understanding and Reconstruction	Renhe Zhang; Yuyang Tan; Jingyu Gong; Zhizhong Zhang; Lizhuang Ma; Yuan Xie; Xin Tan	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_S2GS_Streaming_Semantic_Gaussian_Splatting_for_Online_Scene_Understanding_and_Reconstructi_2603.14232.pdf	imported
2603.14392	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	WestWorld: A Knowledge-Encoded Scalable Trajectory World Model for Diverse Robotic Systems	Yuchen Wang; Jiangtao Kong; Sizhe Wei; Xiaochang Li; Haohong Lin; Hongjue Zhao; Tianyi Zhou; Lu Gan; Huajie Shao	cs.LG cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_WestWorld_A_Knowledge_Encoded_Scalable_Trajectory_World_Model_for_Diverse_Robotic_Systems_2603.14392.pdf	imported
2603.13049	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	3DTCR: A Physics-Based Generative Framework for Vortex-Following 3D Reconstruction to Improve Tropical Cyclone Intensity Forecasting	Jun Liu; Xiaohui Zhong; Kai Zheng; Jiarui Li; Yifei Li; Tao Zhou; Wenxu Qian; Shun Dai; Ruian Tie; Yangyang Zhao; Hao Li	cs.LG	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_3DTCR_A_Physics_Based_Generative_Framework_for_Vortex_Following_3D_Reconstruction_to_Impro_2603.13049.pdf	imported
2603.14948	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Bridging Scene Generation and Planning: Driving with World Model via Unifying Vision and Motion Representation	Xingtai Gui; Meijie Zhang; Tianyi Yan; Wencheng Han; Jiahao Gong; Feiyang Tan; Cheng-zhong Xu; Jianbing Shen	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Bridging_Scene_Generation_and_Planning_Driving_with_World_Model_via_Unifying_Vision_and_Mo_2603.14948.pdf	imported
2603.15771	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	CorrectionPlanner: Self-Correction Planner with Reinforcement Learning in Autonomous Driving	Yihong Guo; Dongqiangzi Ye; Sijia Chen; Anqi Liu; Xianming Liu	cs.RO cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_CorrectionPlanner_Self_Correction_Planner_with_Reinforcement_Learning_in_Autonomous_Drivin_2603.15771.pdf	imported
2603.14684	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	E2EGS: Event-to-Edge Gaussian Splatting for Pose-Free 3D Reconstruction	Yunsoo Kim; Changki Sung; Dasol Hong; Hyun Myung	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_E2EGS_Event_to_Edge_Gaussian_Splatting_for_Pose_Free_3D_Reconstruction_2603.14684.pdf	imported
2603.14965	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	GeoNVS: Geometry Grounded Video Diffusion for Novel View Synthesis	Minjun Kang; Inkyu Shin; Taeyeop Lee; Myungchul Kim; In So Kweon; Kuk-Jin Yoon	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GeoNVS_Geometry_Grounded_Video_Diffusion_for_Novel_View_Synthesis_2603.14965.pdf	imported
2603.15583	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Grounding World Simulation Models in a Real-World Metropolis	Junyoung Seo; Hyunwook Choi; Minkyung Kwon; Jinhyeok Choi; Siyoon Jin; Gayoung Lee; Junho Kim; JoungBin Lee; Geonmo Gu; Dongyoon Han; Sangdoo Yun; Seungryong Kim; Jin-Hwa Kim	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Grounding_World_Simulation_Models_in_a_Real_World_Metropolis_2603.15583.pdf	imported
2603.16943	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	KGS-GCN: Enhancing Sparse Skeleton Sensing via Kinematics-Driven Gaussian Splatting and Probabilistic Topology for Action Recognition	Yuhan Chen; Yicui Shi; Guofa Li; Liping Zhang; Jie Li; Jiaxin Gao; Wenbo Chu	cs.CV cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_KGS_GCN_Enhancing_Sparse_Skeleton_Sensing_via_Kinematics_Driven_Gaussian_Splatting_and_Pro_2603.16943.pdf	imported
2603.14763	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	LiDAR-EVS: Enhance Extrapolated View Synthesis for 3D Gaussian Splatting with Pseudo-LiDAR Supervision	Yiming Huang; Xin Kang; Sipeng Zhang; Hongliang Ren; Weihua Zhang; Junjie Lai	cs.RO cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_LiDAR_EVS_Enhance_Extrapolated_View_Synthesis_for_3D_Gaussian_Splatting_with_Pseudo_LiDAR_2603.14763.pdf	imported
2603.15330	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	MeMix: Writing Less, Remembering More for Streaming 3D Reconstruction	Jiacheng Dong; Huan Li; Sicheng Zhou; Wenhao Hu; Weili Xu; Yan Wang	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_MeMix_Writing_Less_Remembering_More_for_Streaming_3D_Reconstruction_2603.15330.pdf	imported
2601.02716	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	MorphGS: Morphology-Adaptive Articulated 3D Motion Transfer from Videos	Taeyeon Kim; Youngju Na; Jumin Lee; Sebin Lee; Minhyuk Sung; Sung-Eui Yoon	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_MorphGS_Morphology_Adaptive_Articulated_3D_Motion_Transfer_from_Videos_2601.02716.pdf	imported
2603.15186	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	NavGSim: High-Fidelity Gaussian Splatting Simulator for Large-Scale Navigation	Jiahang Liu; Yuanxing Duan; Jiazhao Zhang; Minghan Li; Shaoan Wang; Zhizheng Zhang; He Wang	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_NavGSim_High_Fidelity_Gaussian_Splatting_Simulator_for_Large_Scale_Navigation_2603.15186.pdf	imported
2603.14908	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	PerlAD: Towards Enhanced Closed-loop End-to-end Autonomous Driving with Pseudo-simulation-based Reinforcement Learning	Yinfeng Gao; Qichao Zhang; Deqing Liu; Zhongpu Xia; Guang Li; Kun Ma; Guang Chen; Hangjun Ye; Long Chen; Da-Wei Ding; Dongbin Zhao	cs.RO cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_PerlAD_Towards_Enhanced_Closed_loop_End_to_end_Autonomous_Driving_with_Pseudo_simulation_b_2603.14908.pdf	imported
2603.15433	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Real-Time Human Frontal View Synthesis from a Single Image	Fangyu Lin; Yingdong Hu; Lunjie Zhu; Zhening Liu; Yushi Huang; Zehong Lin; Jun Zhang	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Real_Time_Human_Frontal_View_Synthesis_from_a_Single_Image_2603.15433.pdf	imported
2603.15759	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Simulation Distillation: Pretraining World Models in Simulation for Rapid Real-World Adaptation	Jacob Levy; Tyler Westenbroek; Kevin Huang; Fernando Palafox; Patrick Yin; Shayegan Omidshafiei; Dong-Ki Kim; Abhishek Gupta; David Fridovich-Keil	cs.RO cs.AI cs.LG	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Simulation_Distillation_Pretraining_World_Models_in_Simulation_for_Rapid_Real_World_Adapta_2603.15759.pdf	imported
2603.14765	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	SSR: A Training-Free Approach for Streaming 3D Reconstruction	Hui Deng; Yuxin Mao; Yuxin He; Yuchao Dai	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_SSR_A_Training_Free_Approach_for_Streaming_3D_Reconstruction_2603.14765.pdf	imported
2603.16860	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	DreamPlan: Efficient Reinforcement Fine-Tuning of Vision-Language Planners via Video World Models	Emily Yue-Ting Jia; Weiduo Yuan; Tianheng Shi; Vitor Guizilini; Jiageng Mao; Yue Wang	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_DreamPlan_Efficient_Reinforcement_Fine_Tuning_of_Vision_Language_Planners_via_Video_World_2603.16860.pdf	imported
2603.16133	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	DualPrim: Compact 3D Reconstruction with Positive and Negative Primitives	Xiaoxu Meng; Zhongmin Chen; Bo Yang; Weikai Chen; Weixiao Liu; Lin Gao	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_DualPrim_Compact_3D_Reconstruction_with_Positive_and_Negative_Primitives_2603.16133.pdf	imported
2603.16444	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Fast-HaMeR: Boosting Hand Mesh Reconstruction using Knowledge Distillation	Hunain Ahmed Jillani; Ahmed Tawfik Aboukhadra; Ahmed Elhayek; Jameel Malik; Nadia Robertini; Didier Stricker	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Fast_HaMeR_Boosting_Hand_Mesh_Reconstruction_using_Knowledge_Distillation_2603.16444.pdf	imported
2603.17201	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	FastLoop: Parallel Loop Closing with GPU-Acceleration in Visual SLAM	Soudabeh Mohammadhashemi; Shishir Gopinath; Kimia Khabiri; Parsa Hosseininejad; Karthik Dantu; Steven Y. Ko	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_FastLoop_Parallel_Loop_Closing_with_GPU_Acceleration_in_Visual_SLAM_2603.17201.pdf	imported
2603.16461	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	GAP-MLLM: Geometry-Aligned Pre-training for Activating 3D Spatial Perception in Multimodal Large Language Models	Jiaxin Zhang; Junjun Jiang; Haijie Li; Youyu Chen; Kui Jiang; Dave Zhenyu Chen	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GAP_MLLM_Geometry_Aligned_Pre_training_for_Activating_3D_Spatial_Perception_in_Multimodal_2603.16461.pdf	imported
2603.11298	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	InstantHDR: Single-forward Gaussian Splatting for High Dynamic Range 3D Reconstruction	Dingqiang Ye; Jiacong Xu; Jianglu Ping; Yuxiang Guo; Chao Fan; Vishal M. Patel	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_InstantHDR_Single_forward_Gaussian_Splatting_for_High_Dynamic_Range_3D_Reconstruction_2603.11298.pdf	imported
2603.16211	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Leveling3D: Leveling Up 3D Reconstruction with Feed-Forward 3D Gaussian Splatting and Geometry-Aware Generation	Yiming Huang; Baixiang Huang; Beilei Cui; Chi Kit Ng; Long Bai; Hongliang Ren	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Leveling3D_Leveling_Up_3D_Reconstruction_with_Feed_Forward_3D_Gaussian_Splatting_and_Geome_2603.16211.pdf	imported
2603.16844	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	M^3: Dense Matching Meets Multi-View Foundation Models for Monocular Gaussian Splatting SLAM	Kerui Ren; Guanghao Li; Changjian Jiang; Yingxiang Xu; Tao Lu; Linning Xu; Junting Dong; Jiangmiao Pang; Mulin Yu; Bo Dai	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_M_3_Dense_Matching_Meets_Multi_View_Foundation_Models_for_Monocular_Gaussian_Splatting_SLA_2603.16844.pdf	imported
2603.17117	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	MosaicMem: Hybrid Spatial Memory for Controllable Video World Models	Wei Yu; Runjia Qian; Yumeng Li; Liquan Wang; Songheng Yin; Sri Siddarth Chakaravarthy P; Dennis Anthony; Yang Ye; Yidi Li; Weiwei Wan; Animesh Garg	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_MosaicMem_Hybrid_Spatial_Memory_for_Controllable_Video_World_Models_2603.17117.pdf	imported
2603.16103	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	NanoGS: Training-Free Gaussian Splat Simplification	Butian Xiong; Rong Liu; Tiantian Zhou; Meida Chen; Zhiwen Fan; Andrew Feng	cs.CV cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_NanoGS_Training_Free_Gaussian_Splat_Simplification_2603.16103.pdf	imported
2603.16447	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	ProgressiveAvatars: Progressive Animatable 3D Gaussian Avatars	Kaiwen Song; Jinkai Cui; Juyong Zhang	cs.CV cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_ProgressiveAvatars_Progressive_Animatable_3D_Gaussian_Avatars_2603.16447.pdf	imported
2603.16538	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Rethinking Pose Refinement in 3D Gaussian Splatting under Pose Prior and Geometric Uncertainty	Mangyu Kong; Jaewon Lee; Seongwon Lee; Euntai Kim	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Rethinking_Pose_Refinement_in_3D_Gaussian_Splatting_under_Pose_Prior_and_Geometric_Uncerta_2603.16538.pdf	imported
2603.17165	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	SLAM Adversarial Lab: An Extensible Framework for Visual SLAM Robustness Evaluation under Adverse Conditions	Mohamed Hefny; Karthik Dantu; Steven Y. Ko	cs.RO cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_SLAM_Adversarial_Lab_An_Extensible_Framework_for_Visual_SLAM_Robustness_Evaluation_under_A_2603.17165.pdf	imported
2603.16871	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	WorldCam: Interactive Autoregressive 3D Gaming Worlds with Camera Pose as a Unifying Geometric Representation	Jisu Nam; Yicong Hong; Chun-Hao Paul Huang; Feng Liu; JoungBin Lee; Jiyoung Kim; Siyoon Jin; Yunsung Lee; Jaeyoon Jung; Suhwan Choi; Seungryong Kim; Yang Zhou	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_WorldCam_Interactive_Autoregressive_3D_Gaming_Worlds_with_Camera_Pose_as_a_Unifying_Geomet_2603.16871.pdf	imported
2603.17358	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	A 3D Reconstruction Benchmark for Asset Inspection	James L. Gray; Nikolai Goncharov; Alexandre Cardaillac; Ryan Griffiths; Jack Naylor; Donald G. Dansereau	cs.CV eess.IV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_A_3D_Reconstruction_Benchmark_for_Asset_Inspection_2603.17358.pdf	imported
2603.17975	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	AHOY! Animatable Humans under Occlusion from YouTube Videos with Gaussian Splatting and Video Diffusion Priors	Aymen Mir; Riza Alp Guler; Xiangjun Tang; Peter Wonka; Gerard Pons-Moll	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_AHOY_Animatable_Humans_under_Occlusion_from_YouTube_Videos_with_Gaussian_Splatting_and_Vid_2603.17975.pdf	imported
