arxiv_id,title,source_group,motivation,angle,subproblem,solution_family,method_name,one_liner,method_figure,pdf_path,code_url,code_status,tags
2603.07552,ReconDrive: Fast Feed-Forward 4D Gaussian Splatting for Autonomous Driving Scene Reconstruction,2026-arxiv,动态场景与 4D 重建,时空/动态角度,建模运动/形变/时间一致性,Feed-forward / Transformer / Foundation Model,ReconDrive,ReconDrive 针对「建模运动/形变/时间一致性」，从「时空/动态角度」切入，主要采用「Feed-forward / Transformer / Foundation Model」来服务「动态场景与 4D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.07552_ReconDrive.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_ReconDrive_Fast_Feed_Forward_4D_Gaussian_Splatting_for_Autonomous_Driving_Scene_Reconstruc_2603.07552.pdf,https://github.com/TuojingAI/ReconDrive,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction, Codex:4D-Reconstruction"
2603.08519,AtomVLA: Scalable Post-Training for Robotic Manipulation via Predictive Latent World Models,2026-arxiv,SLAM/机器人/自动驾驶世界模型,生成/世界模型角度,提升可控生成/世界演化预测,SLAM / pose graph / online mapping pipeline,AtomVLA,AtomVLA 针对「提升可控生成/世界演化预测」，从「生成/世界模型角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「SLAM/机器人/自动驾驶世界模型」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.08519_AtomVLA.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_AtomVLA_Scalable_Post_Training_for_Robotic_Manipulation_via_Predictive_Latent_World_Models_2603.08519.pdf,,no_code_link_found,"Codex:3D+4D-Evolution, Codex:3D4D-Reconstruction"
2603.08254,DynamicVGGT: Learning Dynamic Point Maps for 4D Scene Reconstruction in Autonomous Driving,2026-arxiv,动态场景与 4D 重建,表示/几何角度,建模运动/形变/时间一致性,Motion decomposition / canonical space / deformation,DynamicVGGT,DynamicVGGT 针对「建模运动/形变/时间一致性」，从「表示/几何角度」切入，主要采用「Motion decomposition / canonical space / deformation」来服务「动态场景与 4D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.08254_DynamicVGGT.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_DynamicVGGT_Learning_Dynamic_Point_Maps_for_4D_Scene_Reconstruction_in_Autonomous_Driving_2603.08254.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction, Codex:4D-Reconstruction"
2603.08133,Fast Low-light Enhancement and Deblurring for 3D Dark Scenes,2026-arxiv,动态场景与 4D 重建,训练/监督角度,建模运动/形变/时间一致性,Pruning / compression / progressive coding,本文方法,本文方法 针对「建模运动/形变/时间一致性」，从「训练/监督角度」切入，主要采用「Pruning / compression / progressive coding」来服务「动态场景与 4D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.08133_paper.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Fast_Low_light_Enhancement_and_Deblurring_for_3D_Dark_Scenes_2603.08133.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.08255,FlowTouch: View-Invariant Visuo-Tactile Prediction,2026-arxiv,SLAM/机器人/自动驾驶世界模型,表示/几何角度,提升几何一致性/表面质量,Sensor/domain-specific pipeline,FlowTouch,FlowTouch 针对「提升几何一致性/表面质量」，从「表示/几何角度」切入，主要采用「Sensor/domain-specific pipeline」来服务「SLAM/机器人/自动驾驶世界模型」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.08255_FlowTouch.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_FlowTouch_View_Invariant_Visuo_Tactile_Prediction_2603.08255.pdf,https://github.com/flowtouch/flowtouch,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.08313,HDR-NSFF: High Dynamic Range Neural Scene Flow Fields,2026-arxiv,动态场景与 4D 重建,时空/动态角度,建模运动/形变/时间一致性,Motion decomposition / canonical space / deformation,HDR-NSFF,HDR-NSFF 针对「建模运动/形变/时间一致性」，从「时空/动态角度」切入，主要采用「Motion decomposition / canonical space / deformation」来服务「动态场景与 4D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.08313_HDR-NSFF.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_HDR_NSFF_High_Dynamic_Range_Neural_Scene_Flow_Fields_2603.08313.pdf,https://github.com/kaist-ami/HDR-NSFF,code_link_found_not_audited,"Codex:3D4D-Reconstruction, Codex:4D-Reconstruction"
2603.08546,Interactive World Simulator for Robot Policy Training and Evaluation,2026-arxiv,生成式 3D/4D 内容与仿真,生成/世界模型角度,提升可控生成/世界演化预测,Pruning / compression / progressive coding,本文方法,本文方法 针对「提升可控生成/世界演化预测」，从「生成/世界模型角度」切入，主要采用「Pruning / compression / progressive coding」来服务「生成式 3D/4D 内容与仿真」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.08546_paper.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Interactive_World_Simulator_for_Robot_Policy_Training_and_Evaluation_2603.08546.pdf,,no_code_link_found,"Codex:3D+4D-Evolution, Codex:3D4D-Reconstruction"
2603.08147,MV-Fashion: Towards Enabling Virtual Try-On and Size Estimation with Multi-View Paired Data,2026-arxiv,人体/头像/可动画资产,时空/动态角度,建模运动/形变/时间一致性,SDF/隐式表面/网格/点云,MV-Fashion,MV-Fashion 针对「建模运动/形变/时间一致性」，从「时空/动态角度」切入，主要采用「SDF/隐式表面/网格/点云」来服务「人体/头像/可动画资产」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.08147_MV-Fashion.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_MV_Fashion_Towards_Enabling_Virtual_Try_On_and_Size_Estimation_with_Multi_View_Paired_Data_2603.08147.pdf,https://github.com/HunorLaczko/MV-Fashion,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.08997,SkipGS: Post-Densification Backward Skipping for Efficient 3DGS Training,2026-arxiv,实时/大规模/高效 3D 表示,计算角度,减少优化/采样/渲染步骤,Gaussian Splatting 表示与正则化,SkipGS,SkipGS 针对「减少优化/采样/渲染步骤」，从「计算角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.08997_SkipGS.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_SkipGS_Post_Densification_Backward_Skipping_for_Efficient_3DGS_Training_2603.08997.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.08055,Speed3R: Sparse Feed-forward 3D Reconstruction Models,2026-arxiv,实时/大规模/高效 3D 表示,计算角度,降低显存/存储/模型体积,Feed-forward / Transformer / Foundation Model,Speed3R,Speed3R 针对「降低显存/存储/模型体积」，从「计算角度」切入，主要采用「Feed-forward / Transformer / Foundation Model」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.08055_Speed3R.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Speed3R_Sparse_Feed_forward_3D_Reconstruction_Models_2603.08055.pdf,https://github.com/Visual-AI/speed3r,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.08503,Spherical-GOF: Geometry-Aware Panoramic Gaussian Opacity Fields for 3D Scene Reconstruction,2026-arxiv,实时/大规模/高效 3D 表示,表示/几何角度,提升几何一致性/表面质量,Gaussian Splatting 表示与正则化,Spherical-GOF,Spherical-GOF 针对「提升几何一致性/表面质量」，从「表示/几何角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.08503_Spherical-GOF.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Spherical_GOF_Geometry_Aware_Panoramic_Gaussian_Opacity_Fields_for_3D_Scene_Reconstruction_2603.08503.pdf,https://github.com/1170632760/Spherical-GOF,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.08983,SurgCalib: Gaussian Splatting-Based Hand-Eye Calibration for Robot-Assisted Minimally Invasive Surgery,2026-arxiv,人体/头像/可动画资产,表示/几何角度,接入 SLAM/机器人闭环系统,SLAM / pose graph / online mapping pipeline,SurgCalib,SurgCalib 针对「接入 SLAM/机器人闭环系统」，从「表示/几何角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「人体/头像/可动画资产」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.08983_SurgCalib.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_SurgCalib_Gaussian_Splatting_Based_Hand_Eye_Calibration_for_Robot_Assisted_Minimally_Invas_2603.08983.pdf,,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.10125,4DEquine: Disentangling Motion and Appearance for 4D Equine Reconstruction from Monocular Video,2026-arxiv,动态场景与 4D 重建,时空/动态角度,建模运动/形变/时间一致性,Motion decomposition / canonical space / deformation,4DEquine,4DEquine 针对「建模运动/形变/时间一致性」，从「时空/动态角度」切入，主要采用「Motion decomposition / canonical space / deformation」来服务「动态场景与 4D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.10125_4DEquine.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_4DEquine_Disentangling_Motion_and_Appearance_for_4D_Equine_Reconstruction_from_Monocular_V_2603.10125.pdf,https://github.com/luoxue-star/4DEquine,code_link_found_not_audited,"Codex:3D4D-Reconstruction, Codex:4D-Reconstruction"
2603.09291,DenoiseSplat: Feed-Forward Gaussian Splatting for Noisy 3D Scene Reconstruction,2026-arxiv,稀疏/单目/少视角 3D 重建,表示/几何角度,解决稀疏视角几何不稳定,Gaussian Splatting 表示与正则化,DenoiseSplat,DenoiseSplat 针对「解决稀疏视角几何不稳定」，从「表示/几何角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「稀疏/单目/少视角 3D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09291_DenoiseSplat.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_DenoiseSplat_Feed_Forward_Gaussian_Splatting_for_Noisy_3D_Scene_Reconstruction_2603.09291.pdf,https://github.com/dongjinkim9/IDF,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.09718,GSStream: 3D Gaussian Splatting based Volumetric Scene Streaming System,2026-arxiv,实时/大规模/高效 3D 表示,时空/动态角度,提升可控生成/世界演化预测,Gaussian Splatting 表示与正则化,GSStream,GSStream 针对「提升可控生成/世界演化预测」，从「时空/动态角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09718_GSStream.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GSStream_3D_Gaussian_Splatting_based_Volumetric_Scene_Streaming_System_2603.09718.pdf,,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.09086,"Latent World Models for Automated Driving: A Unified Taxonomy, Evaluation Framework, and Open Challenges",2026-arxiv,生成式 3D/4D 内容与仿真,生成/世界模型角度,提升可控生成/世界演化预测,SLAM / pose graph / online mapping pipeline,Latent World Models for Automated Driving,Latent World Models for Automated Driving 针对「提升可控生成/世界演化预测」，从「生成/世界模型角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「生成式 3D/4D 内容与仿真」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09086_Latent_World_Models_for_Automated_Driving.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Latent_World_Models_for_Automated_Driving_A_Unified_Taxonomy_Evaluation_Framework_and_Open_2603.09086.pdf,,code_link_found_not_audited,"Codex:3D+4D-Evolution, Codex:3D4D-Reconstruction"
2603.09319,NLiPsCalib: An Efficient Calibration Framework for High-Fidelity 3D Reconstruction of Curved Visuotactile Sensors,2026-arxiv,实时/大规模/高效 3D 表示,表示/几何角度,提升几何一致性/表面质量,Sensor/domain-specific pipeline,NLiPsCalib,NLiPsCalib 针对「提升几何一致性/表面质量」，从「表示/几何角度」切入，主要采用「Sensor/domain-specific pipeline」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09319_NLiPsCalib.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_NLiPsCalib_An_Efficient_Calibration_Framework_for_High_Fidelity_3D_Reconstruction_of_Curve_2603.09319.pdf,https://github.com/FerryRain/NLiPs,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.09925,On the Structural Failure of Chamfer Distance in 3D Shape Optimization,2026-arxiv,生成式 3D/4D 内容与仿真,训练/监督角度,建模运动/形变/时间一致性,SDF/隐式表面/网格/点云,本文方法,本文方法 针对「建模运动/形变/时间一致性」，从「训练/监督角度」切入，主要采用「SDF/隐式表面/网格/点云」来服务「生成式 3D/4D 内容与仿真」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09925_paper.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_On_the_Structural_Failure_of_Chamfer_Distance_in_3D_Shape_Optimization_2603.09925.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.09703,ProGS: Towards Progressive Coding for 3D Gaussian Splatting,2026-arxiv,实时/大规模/高效 3D 表示,内存/存储角度,降低显存/存储/模型体积,Pruning / compression / progressive coding,ProGS,ProGS 针对「降低显存/存储/模型体积」，从「内存/存储角度」切入，主要采用「Pruning / compression / progressive coding」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09703_ProGS.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_ProGS_Towards_Progressive_Coding_for_3D_Gaussian_Splatting_2603.09703.pdf,,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.09241,RAE-NWM: Navigation World Model in Dense Visual Representation Space,2026-arxiv,SLAM/机器人/自动驾驶世界模型,生成/世界模型角度,提升可控生成/世界演化预测,Diffusion/生成先验/视频模型,RAE-NWM,RAE-NWM 针对「提升可控生成/世界演化预测」，从「生成/世界模型角度」切入，主要采用「Diffusion/生成先验/视频模型」来服务「SLAM/机器人/自动驾驶世界模型」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09241_RAE-NWM.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_RAE_NWM_Navigation_World_Model_in_Dense_Visual_Representation_Space_2603.09241.pdf,https://github.com/20robo/raenwm.git,code_link_found_not_audited,"Codex:3D+4D-Evolution, Codex:3D4D-Reconstruction"
2603.09968,ReCoSplat: Autoregressive Feed-Forward Gaussian Splatting Using Render-and-Compare,2026-arxiv,稀疏/单目/少视角 3D 重建,表示/几何角度,降低显存/存储/模型体积,SLAM / pose graph / online mapping pipeline,ReCoSplat,ReCoSplat 针对「降低显存/存储/模型体积」，从「表示/几何角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「稀疏/单目/少视角 3D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09968_ReCoSplat.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_ReCoSplat_Autoregressive_Feed_Forward_Gaussian_Splatting_Using_Render_and_Compare_2603.09968.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.09277,Speeding Up the Learning of 3D Gaussians with Much Shorter Gaussian Lists,2026-arxiv,动态场景与 4D 重建,表示/几何角度,降低显存/存储/模型体积,NeRF/辐射场/体渲染,本文方法,本文方法 针对「降低显存/存储/模型体积」，从「表示/几何角度」切入，主要采用「NeRF/辐射场/体渲染」来服务「动态场景与 4D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09277_paper.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Speeding_Up_the_Learning_of_3D_Gaussians_with_Much_Shorter_Gaussian_Lists_2603.09277.pdf,https://github.com/MachinePerceptionLab/ShorterSplatting,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.09673,VarSplat: Uncertainty-aware 3D Gaussian Splatting for Robust RGB-D SLAM,2026-arxiv,实时/大规模/高效 3D 表示,表示/几何角度,接入 SLAM/机器人闭环系统,SLAM / pose graph / online mapping pipeline,VarSplat,VarSplat 针对「接入 SLAM/机器人闭环系统」，从「表示/几何角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09673_VarSplat.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_VarSplat_Uncertainty_aware_3D_Gaussian_Splatting_for_Robust_RGB_D_SLAM_2603.09673.pdf,https://github.com/anhthuan1999/varsplat,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2602.08958,Grow with the Flow: 4D Reconstruction of Growing Plants with Gaussian Flow Fields,2026-arxiv,动态场景与 4D 重建,时空/动态角度,建模运动/形变/时间一致性,SLAM / pose graph / online mapping pipeline,Grow with the Flow,Grow with the Flow 针对「建模运动/形变/时间一致性」，从「时空/动态角度」切入，主要采用「SLAM / pose graph / online mapping pipeline」来服务「动态场景与 4D 重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.08958_Grow_with_the_Flow.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Grow_with_the_Flow_4D_Reconstruction_of_Growing_Plants_with_Gaussian_Flow_Fields_2602.08958.pdf,,no_code_link_found,"Codex:3D4D-Reconstruction, Codex:4D-Reconstruction"
2603.10551,P-GSVC: Layered Progressive 2D Gaussian Splatting for Scalable Image and Video,2026-arxiv,实时/大规模/高效 3D 表示,训练/监督角度,降低显存/存储/模型体积,Gaussian Splatting 表示与正则化,P-GSVC,P-GSVC 针对「降低显存/存储/模型体积」，从「训练/监督角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.10551_P-GSVC.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_P_GSVC_Layered_Progressive_2D_Gaussian_Splatting_for_Scalable_Image_and_Video_2603.10551.pdf,https://github.com/LonganWANG-cs/PGSVC,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2601.22046,PLANING: A Loosely Coupled Triangle-Gaussian Framework for Streaming 3D Reconstruction,2026-arxiv,实时/大规模/高效 3D 表示,计算角度,解决稀疏视角几何不稳定,Gaussian Splatting 表示与正则化,PLANING,PLANING 针对「解决稀疏视角几何不稳定」，从「计算角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.22046_PLANING.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_PLANING_A_Loosely_Coupled_Triangle_Gaussian_Framework_for_Streaming_3D_Reconstruction_2601.22046.pdf,https://github.com/InternRobotics/PLANING,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.10801,PolGS++: Physically-Guided Polarimetric Gaussian Splatting for Fast Reflective Surface Reconstruction,2026-arxiv,实时/大规模/高效 3D 表示,表示/几何角度,提升几何一致性/表面质量,SDF/隐式表面/网格/点云,PolGS++,PolGS++ 针对「提升几何一致性/表面质量」，从「表示/几何角度」切入，主要采用「SDF/隐式表面/网格/点云」来服务「实时/大规模/高效 3D 表示」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.10801_PolGS.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_PolGS_Physically_Guided_Polarimetric_Gaussian_Splatting_for_Fast_Reflective_Surface_Recons_2603.10801.pdf,https://github.com/PRIS-CV/PolGS_plus,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.10893,S2D: Sparse to Dense Lifting for 3D Reconstruction with Minimal Inputs,2026-arxiv,生成式 3D/4D 内容与仿真,表示/几何角度,减少优化/采样/渲染步骤,Gaussian Splatting 表示与正则化,S2D,S2D 针对「减少优化/采样/渲染步骤」，从「表示/几何角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「生成式 3D/4D 内容与仿真」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.10893_S2D.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_S2D_Sparse_to_Dense_Lifting_for_3D_Reconstruction_with_Minimal_Inputs_2603.10893.pdf,https://github.com/George-Attano/S2D_Base/tree/main,code_link_found_not_audited,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.10638,Splat2Real: Novel-view Scaling for Physical AI with 3D Gaussian Splatting,2026-arxiv,多视角几何/表面/场景重建,表示/几何角度,提升几何一致性/表面质量,Gaussian Splatting 表示与正则化,Splat2Real,Splat2Real 针对「提升几何一致性/表面质量」，从「表示/几何角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「多视角几何/表面/场景重建」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.10638_Splat2Real.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Splat2Real_Novel_view_Scaling_for_Physical_AI_with_3D_Gaussian_Splatting_2603.10638.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
2603.11969,AstroSplat: Physics-Based Gaussian Splatting for Rendering and Reconstruction of Small Celestial Bodies,2026-arxiv,SLAM/机器人/自动驾驶世界模型,表示/几何角度,提升可控生成/世界演化预测,Gaussian Splatting 表示与正则化,AstroSplat,AstroSplat 针对「提升可控生成/世界演化预测」，从「表示/几何角度」切入，主要采用「Gaussian Splatting 表示与正则化」来服务「SLAM/机器人/自动驾驶世界模型」。,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.11969_AstroSplat.png,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_AstroSplat_Physics_Based_Gaussian_Splatting_for_Rendering_and_Reconstruction_of_Small_Cele_2603.11969.pdf,,no_code_link_found,"Codex:3D-Reconstruction, Codex:3D4D-Reconstruction"
