arxiv_id,title,figure_status,image_size,method_figure
2603.09319,NLiPsCalib: An Efficient Calibration Framework for High-Fidelity 3D Reconstruction of Curved Visuotactile Sensors,extracted_embedded_figure,696x1512,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09319_NLiPsCalib.png
2603.09925,On the Structural Failure of Chamfer Distance in 3D Shape Optimization,extracted_embedded_figure,900x514,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09925_paper.png
2603.09703,ProGS: Towards Progressive Coding for 3D Gaussian Splatting,extracted_embedded_figure,900x582,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09703_ProGS.png
2603.09241,RAE-NWM: Navigation World Model in Dense Visual Representation Space,extracted_embedded_figure,256x256,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09241_RAE-NWM.png
2603.09968,ReCoSplat: Autoregressive Feed-Forward Gaussian Splatting Using Render-and-Compare,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09968_ReCoSplat.png
2603.09277,Speeding Up the Learning of 3D Gaussians with Much Shorter Gaussian Lists,extracted_embedded_figure,900x916,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09277_paper.png
2603.09673,VarSplat: Uncertainty-aware 3D Gaussian Splatting for Robust RGB-D SLAM,extracted_embedded_figure,900x373,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09673_VarSplat.png
2602.08958,Grow with the Flow: 4D Reconstruction of Growing Plants with Gaussian Flow Fields,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.08958_Grow_with_the_Flow.png
2603.10551,P-GSVC: Layered Progressive 2D Gaussian Splatting for Scalable Image and Video,extracted_embedded_figure,900x506,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.10551_P-GSVC.png
2601.22046,PLANING: A Loosely Coupled Triangle-Gaussian Framework for Streaming 3D Reconstruction,extracted_embedded_figure,900x1600,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.22046_PLANING.png
2603.10801,PolGS++: Physically-Guided Polarimetric Gaussian Splatting for Fast Reflective Surface Reconstruction,extracted_embedded_figure,448x594,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.10801_PolGS.png
2603.10893,S2D: Sparse to Dense Lifting for 3D Reconstruction with Minimal Inputs,extracted_embedded_figure,900x582,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.10893_S2D.png
2603.10638,Splat2Real: Novel-view Scaling for Physical AI with 3D Gaussian Splatting,extracted_embedded_figure,900x502,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.10638_Splat2Real.png
2603.11969,AstroSplat: Physics-Based Gaussian Splatting for Rendering and Reconstruction of Small Celestial Bodies,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.11969_AstroSplat.png
2603.1181,CEI-3D: Collaborative Explicit-Implicit 3D Reconstruction for Realistic and Fine-Grained Object Editing,extracted_embedded_figure,800x600,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.11810_CEI-3D.png
2602.24161,GeoDiff4D: Geometry-Aware Diffusion for 4D Head Avatar Reconstruction,extracted_embedded_figure,900x501,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.24161_GeoDiff4D.png
2603.01928,LaST-VLA: Thinking in Latent Spatio-Temporal Space for Vision-Language-Action in Autonomous Driving,extracted_embedded_figure,900x761,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.01928_LaST-VLA.png
2603.11543,Mango-GS: Enhancing Spatio-Temporal Consistency in Dynamic Scenes Reconstruction using Multi-Frame Node-Guided 4D Gaussian Splatting,extracted_embedded_figure,900x345,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.11543_Mango-GS.png
2603.11531,Mobile-GS: Real-time Gaussian Splatting for Mobile Devices,extracted_embedded_figure,900x597,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.11531_Mobile-GS.png
2603.11534,Risk-Controllable Multi-View Diffusion for Driving Scenario Generation,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.11534_Risk-Controllable.png
2603.09632,X-GS: An Extensible Open Framework for Perceiving and Thinking via 3D Gaussian Splatting,extracted_embedded_figure,900x248,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09632_X-GS.png
2603.12553,Beyond Dense Futures: World Models as Structured Planners for Robotic Manipulation,extracted_embedded_figure,486x432,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.12553_Beyond_Dense_Futures.png
2603.12721,CMHANet: A Cross-Modal Hybrid Attention Network for Point Cloud Registration,extracted_embedded_figure,640x480,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.12721_CMHANet.png
2601.0754,Enhancing Novel View Synthesis via Geometry Grounded Set Diffusion,extracted_embedded_figure,900x404,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.07540_paper.png
2603.13423,From Gradients to Riccati Geometry: Kalman World Models for Single-Pass Learning,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.13423_From_Gradients_to_Riccati_Geometry.png
2603.12647,LR-SGS: Robust LiDAR-Reflectance-Guided Salient Gaussian Splatting for Self-Driving Scene Reconstruction,extracted_embedded_figure,900x314,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.12647_LR-SGS.png
2603.13215,"Out of Sight, Out of Mind? Evaluating State Evolution in Video World Models",extracted_embedded_figure,876x876,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.13215_paper.png
2603.07664,Ref-DGS: Reflective Dual Gaussian Splatting,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.07664_Ref-DGS.png
2603.13024,SAW: Toward a Surgical Action World Model via Controllable and Scalable Video Generation,extracted_embedded_figure,684x550,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.13024_SAW.png
2603.13556,Semantic Aware Feature Extraction for Enhanced 3D Reconstruction,extracted_embedded_figure,900x360,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.13556_paper.png
2603.13585,"Sonar-MASt3R: Real-Time Opti-Acoustic Fusion in Turbid, Unstructured Environments",extracted_embedded_figure,900x278,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.13585_Sonar-MASt3R.png
2603.12796,Spectral Defense Against Resource-Targeting Attack in 3D Gaussian Splatting,extracted_embedded_figure,471x387,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.12796_Resource-Targeting.png
2603.12903,Spectral-Geometric Neural Fields for Pose-Free LiDAR View Synthesis,extracted_embedded_figure,900x652,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.12903_Spectral-Geometric.png
2601.12823,TreeDGS: Aerial Gaussian Splatting for Distant DBH Measurement,extracted_embedded_figure,900x359,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.12823_TreeDGS.png
2603.12655,VGGT-World: Transforming VGGT into an Autoregressive Geometry World Model,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.12655_VGGT-World.png
2603.13825,Building Explicit World Model for Zero-Shot Open-World Object Manipulation,extracted_embedded_figure,900x1200,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.13825_Zero-Shot.png
2603.12064,Dense Dynamic Scene Reconstruction and Camera Pose Estimation from Multi-View Videos,extracted_embedded_figure,712x438,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.12064_Multi-View.png
2603.14104,GelSphere: An Omnidirectional Rolling Vision-Based Tactile Sensor for Online 3D Reconstruction and Normal Force Estimation,extracted_embedded_figure,900x599,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.14104_GelSphere.png
2603.13859,Geo-ID: Test-Time Geometric Consensus for Cross-View Consistent Intrinsics,extracted_embedded_figure,768x512,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.13859_Geo-ID.png
2603.14031,Intrinsic Tolerance in C-Arm Imaging: How Extrinsic Re-optimization Preserves 3D Reconstruction Accuracy,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.14031_Intrinsic_Tolerance_in_C-Arm_Imaging.png
2603.13783,RetimeGS: Continuous-Time Reconstruction of 4D Gaussian Splatting,extracted_embedded_figure,900x385,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.13783_RetimeGS.png
2603.13869,TransDex: Pre-training Visuo-Tactile Policy with Point Cloud Reconstruction for Dexterous Manipulation of Transparent Objects,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.13869_TransDex.png
2603.14301,4D Synchronized Fields: Motion-Language Gaussian Splatting for Temporal Scene Understanding,extracted_embedded_figure,900x340,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.14301_4D_Synchronized_Fields.png
2603.14249,OAHuman: Occlusion-Aware 3D Human Reconstruction from Monocular Images,extracted_embedded_figure,900x329,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.14249_OAHuman.png
2603.14232,S2GS: Streaming Semantic Gaussian Splatting for Online Scene Understanding and Reconstruction,extracted_embedded_figure,256x256,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.14232_S2GS.png
2603.14392,WestWorld: A Knowledge-Encoded Scalable Trajectory World Model for Diverse Robotic Systems,extracted_embedded_figure,253x336,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.14392_WestWorld.png
2603.13049,3DTCR: A Physics-Based Generative Framework for Vortex-Following 3D Reconstruction to Improve Tropical Cyclone Intensity Forecasting,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.13049_3DTCR.png
2603.14948,Bridging Scene Generation and Planning: Driving with World Model via Unifying Vision and Motion Representation,extracted_embedded_figure,900x427,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.14948_Bridging_Scene_Generation_and_Planning.png
2603.15771,CorrectionPlanner: Self-Correction Planner with Reinforcement Learning in Autonomous Driving,extracted_embedded_figure,900x462,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.15771_CorrectionPlanner.png
2603.14684,E2EGS: Event-to-Edge Gaussian Splatting for Pose-Free 3D Reconstruction,extracted_embedded_figure,900x420,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.14684_E2EGS.png
2603.14965,GeoNVS: Geometry Grounded Video Diffusion for Novel View Synthesis,extracted_embedded_figure,768x324,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.14965_GeoNVS.png
2603.15583,Grounding World Simulation Models in a Real-World Metropolis,extracted_embedded_figure,900x506,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.15583_Real-World.png
2603.16943,KGS-GCN: Enhancing Sparse Skeleton Sensing via Kinematics-Driven Gaussian Splatting and Probabilistic Topology for Action Recognition,extracted_embedded_figure,900x1202,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.16943_KGS-GCN.png
2603.14763,LiDAR-EVS: Enhance Extrapolated View Synthesis for 3D Gaussian Splatting with Pseudo-LiDAR Supervision,extracted_embedded_figure,643x370,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.14763_LiDAR-EVS.png
2603.1533,"MeMix: Writing Less, Remembering More for Streaming 3D Reconstruction",extracted_embedded_figure,900x633,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.15330_MeMix.png
2601.02716,MorphGS: Morphology-Adaptive Articulated 3D Motion Transfer from Videos,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.02716_MorphGS.png
2603.15186,NavGSim: High-Fidelity Gaussian Splatting Simulator for Large-Scale Navigation,extracted_embedded_figure,900x516,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.15186_NavGSim.png
2603.14908,PerlAD: Towards Enhanced Closed-loop End-to-end Autonomous Driving with Pseudo-simulation-based Reinforcement Learning,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.14908_PerlAD.png
2603.15433,Real-Time Human Frontal View Synthesis from a Single Image,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.15433_Real-Time.png
2603.15759,Simulation Distillation: Pretraining World Models in Simulation for Rapid Real-World Adaptation,extracted_embedded_figure,900x675,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.15759_Simulation_Distillation.png
2603.14765,SSR: A Training-Free Approach for Streaming 3D Reconstruction,extracted_embedded_figure,452x456,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.14765_SSR.png
2603.1686,DreamPlan: Efficient Reinforcement Fine-Tuning of Vision-Language Planners via Video World Models,extracted_embedded_figure,900x605,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.16860_DreamPlan.png
2603.16133,DualPrim: Compact 3D Reconstruction with Positive and Negative Primitives,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.16133_DualPrim.png
2603.16444,Fast-HaMeR: Boosting Hand Mesh Reconstruction using Knowledge Distillation,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.16444_Fast-HaMeR.png
2603.17201,FastLoop: Parallel Loop Closing with GPU-Acceleration in Visual SLAM,extracted_embedded_figure,900x265,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.17201_FastLoop.png
2603.16461,GAP-MLLM: Geometry-Aligned Pre-training for Activating 3D Spatial Perception in Multimodal Large Language Models,extracted_embedded_figure,900x672,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.16461_GAP-MLLM.png
2603.11298,InstantHDR: Single-forward Gaussian Splatting for High Dynamic Range 3D Reconstruction,extracted_embedded_figure,900x659,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.11298_InstantHDR.png
2603.16211,Leveling3D: Leveling Up 3D Reconstruction with Feed-Forward 3D Gaussian Splatting and Geometry-Aware Generation,extracted_embedded_figure,900x349,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.16211_Leveling3D.png
2603.16844,M^3: Dense Matching Meets Multi-View Foundation Models for Monocular Gaussian Splatting SLAM,extracted_embedded_figure,900x651,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.16844_M_3.png
2603.17117,MosaicMem: Hybrid Spatial Memory for Controllable Video World Models,extracted_embedded_figure,900x353,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.17117_MosaicMem.png
2603.16103,NanoGS: Training-Free Gaussian Splat Simplification,extracted_embedded_figure,900x418,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.16103_NanoGS.png
2603.16447,ProgressiveAvatars: Progressive Animatable 3D Gaussian Avatars,extracted_embedded_figure,900x991,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.16447_ProgressiveAvatars.png
2603.16538,Rethinking Pose Refinement in 3D Gaussian Splatting under Pose Prior and Geometric Uncertainty,extracted_embedded_figure,900x186,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.16538_paper.png
2603.17165,SLAM Adversarial Lab: An Extensible Framework for Visual SLAM Robustness Evaluation under Adverse Conditions,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.17165_SLAM_Adversarial_Lab.png
2603.16871,WorldCam: Interactive Autoregressive 3D Gaming Worlds with Camera Pose as a Unifying Geometric Representation,extracted_embedded_figure,900x234,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.16871_WorldCam.png
2603.17358,A 3D Reconstruction Benchmark for Asset Inspection,extracted_embedded_figure,900x506,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.17358_A_3D_Reconstruction_Benchmark_for_Asset_Inspection.png
2603.17975,AHOY! Animatable Humans under Occlusion from YouTube Videos with Gaussian Splatting and Video Diffusion Priors,extracted_embedded_figure,900x1350,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.17975_AHOY.png
2603.12789,Coherent Human-Scene Reconstruction from Multi-Person Multi-View Video in a Single Pass,extracted_embedded_figure,900x510,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.12789_Human-Scene.png
2603.18266,Enactor: From Traffic Simulators to Surrogate World Models,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.18266_Enactor.png
2603.18306,Fast and Generalizable NeRF Architecture Selection for Satellite Scene Reconstruction,extracted_embedded_figure,512x512,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.18306_NeRF.png
2603.15359,NavThinker: Action-Conditioned World Models for Coupled Prediction and Planning in Social Navigation,extracted_embedded_figure,900x878,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.15359_NavThinker.png
2603.17236,Neural Radiance Maps for Extraterrestrial Navigation and Path Planning,extracted_embedded_figure,900x605,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.17236_paper.png
2603.16301,OGScene3D: Incremental Open-Vocabulary 3D Gaussian Scene Graph Mapping for Scene Understanding,extracted_embedded_figure,900x295,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.16301_OGScene3D.png
2603.17571,PanoVGGT: Feed-Forward 3D Reconstruction from Panoramic Imagery,extracted_embedded_figure,900x506,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.17571_PanoVGGT.png
2603.17605,ReLaGS: Relational Language Gaussian Splatting,extracted_embedded_figure,900x390,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.17605_ReLaGS.png
2603.17625,S-VGGT: Structure-Aware Subscene Decomposition for Scalable 3D Foundation Models,extracted_embedded_figure,563x433,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.17625_S-VGGT.png
2603.17375,Stereo World Model: Camera-Guided Stereo Video Generation,extracted_embedded_figure,900x386,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.17375_Stereo_World_Model.png
2603.17519,UniSem: Generalizable Semantic 3D Reconstruction from Sparse Unposed Images,extracted_embedded_figure,379x770,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.17519_UniSem.png
2603.17382,VisionNVS: Self-Supervised Inpainting for Novel View Synthesis under the Virtual-Shift Paradigm,extracted_embedded_figure,622x385,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.17382_VisionNVS.png
2603.17229,Visual SLAM with DEM Anchoring for Lunar Surface Navigation,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.17229_SLAM.png
2603.19219,DriveTok: 3D Driving Scene Tokenization for Unified Multi-View Reconstruction and Understanding,extracted_embedded_figure,900x442,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.19219_DriveTok.png
2601.05738,FeatureSLAM: Feature-enriched 3D gaussian splatting SLAM in real time,extracted_embedded_figure,900x598,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.05738_FeatureSLAM.png
2603.18493,FILT3R: Latent State Adaptive Kalman Filter for Streaming 3D Reconstruction,extracted_embedded_figure,900x858,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.18493_FILT3R.png
2603.18912,GHOST: Fast Category-agnostic Hand-Object Interaction Reconstruction from RGB Videos using Gaussian Splatting,extracted_embedded_figure,900x830,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.18912_GHOST.png
